filename,width,height,class,xmin,ymin,xmax,ymax
BraTS2021_00281_11_png.rf.9e54b6f6973300f166b3c0640c3973c9.jpg,240,240,tumors,37,58,109,129
BraTS2021_01552_3_png.rf.9e4f20a649ad2940893e620615cc839d.jpg,240,240,tumors,24,114,124,189

BraTS2021_01295_2_png.rf.9e69e534753f4f3028e89672360f1eac.jpg,240,240,tumors,119,129,169,179
BraTS2021_00107_22_png.rf.9e776ad17ce7e20d51ddcd3997831067.jpg,240,240,tumors,66,117,142,174
BraTS2021_00254_8_png.rf.9e82b79ec8231cef4e3e44e4fb98cea2.jpg,240,240,tumors,86,46,174,105
BraTS2021_01654_7_png.rf.9e8b9011095467256d9ece03b3138db7.jpg,240,240,tumors,81,129,190,194

BraTS2021_01651_16_png.rf.9eacc9b6970d56f8a3151383dd286025.jpg,240,240,tumors,96,162,140,192

BraTS2021_01220_2_png.rf.9eb24cd02d4669756839a5fc74041947.jpg,240,240,tumors,117,87,157,132
BraTS2021_01313_18_png.rf.9edefb44b9bfd42355fd785f366bc84b.jpg,240,240,tumors,122,121,216,184
BraTS2021_00250_6_png.rf.9f292b06a81878bd4945bd870c7146ab.jpg,240,240,-,106,78,154,114
BraTS2021_01313_13_png.rf.9f0123350da100b4a81e475160d59e63.jpg,240,240,tumors,120,130,207,196
BraTS2021_00581_22_png.rf.9f248f35526842e56d66697492dae9c8.jpg,240,240,tumors,75,76,169,118
BraTS2021_01254_16_png.rf.9eecdaa833fa27a3e0c54a9075dd2e6f.jpg,240,240,tumors,86,65,177,109
BraTS2021_01238_0_png.rf.9f444c3b265b43469f31f2f0eecc4515.jpg,240,240,tumors,134,51,209,111
BraTS2021_01330_1_png.rf.9f772088d0356ae69cde360e5bd6bf67.jpg,240,240,tumors,127,133,177,174

BraTS2021_01206_5_png.rf.9f66f3f6348cf56cb549aefccf5c32c4.jpg,240,240,tumors,52,119,131,174
BraTS2021_00539_11_png.rf.9f9fa882f2212e2f79ac098254d9c029.jpg,240,240,tumors,115,113,188,184
BraTS2021_01193_15_png.rf.9f774ccf9adfbc85074507a48da1b4a7.jpg,240,240,tumors,151,134,193,158
BraTS2021_00528_7_png.rf.9fa604b8e14bfe01819dea72d32b8f2b.jpg,240,240,tumors,99,63,181,155
BraTS2021_00528_7_png.rf.9fa604b8e14bfe01819dea72d32b8f2b.jpg,240,240,tumors,53,125,100,159


BraTS2021_00062_24_png.rf.9fabb4876f18bb90754f3d61b27ddcdd.jpg,240,240,tumors,43,70,116,125
BraTS2021_00445_22_png.rf.a025f4ab433433596b4b7c0cf965bee8.jpg,240,240,tumors,139,120,195,165


BraTS2021_00537_13_png.rf.a0f7aec6643ffdbedc828a70c470850b.jpg,240,240,tumors,62,83,109,142
BraTS2021_01269_15_png.rf.a0c09067bce8f1312d89429510adaa89.jpg,240,240,tumors,145,112,210,166
BraTS2021_01147_6_png.rf.a133ea39399c81b351dcfcb4224caade.jpg,240,240,tumors,71,102,94,128
BraTS2021_00586_22_png.rf.a106d9c2dc530ba603b1bd3ce12e25ef.jpg,240,240,tumors,123,96,199,154
BraTS2021_00239_15_png.rf.a0e3c398735f7ab40335317b3752f7f0.jpg,240,240,tumors,142,117,182,151
BraTS2021_01294_1_png.rf.a1488de60263ef6f0cfbca2b3cef2bdf.jpg,240,240,tumors,101,122,176,163
BraTS2021_01463_11_png.rf.a19b70eb20f72ed9bd503894540792c8.jpg,240,240,tumors,129,108,218,176
BraTS2021_01523_13_png.rf.a1a6c5b0d7f742f3a2623938358c009a.jpg,240,240,tumors,50,55,150,138


BraTS2021_01028_20_png.rf.a1f774268af56398cb347a6e32d02a03.jpg,240,240,-,142,146,174,172


BraTS2021_00282_6_png.rf.a13b3575eaa6eba59d5bd6937fc76414.jpg,240,240,tumors,96,54,158,100
BraTS2021_01213_22_png.rf.a1b6b6a4e4b43ba046c0bbebdd1cb6d6.jpg,240,240,tumors,125,105,181,152
BraTS2021_01336_13_png.rf.a1559062553a3a4778f0a12ce46d09cd.jpg,240,240,tumors,77,118,139,169
BraTS2021_01049_1_png.rf.a2375309fb276715113452af3fc03a80.jpg,240,240,tumors,114,55,196,122
BraTS2021_01187_17_png.rf.a237d6c6168a1534a1d9173f30c06bba.jpg,240,240,tumors,55,113,100,157
BraTS2021_01340_19_png.rf.a21b4671d28a5640354355198eab3dd7.jpg,240,240,tumors,132,84,179,125

BraTS2021_00340_11_png.rf.a20eb520a104b7d09e8609ef399dcd24.jpg,240,240,tumors,108,123,173,169
BraTS2021_00087_22_png.rf.a29d50031a1981e5cde06f4b030baece.jpg,240,240,tumors,88,140,165,172
BraTS2021_00134_15_png.rf.a266822a982028f3d74c0afc841f144d.jpg,240,240,tumors,51,108,131,172
BraTS2021_00641_16_png.rf.a291e496da431b96b01ad06fbcee9fad.jpg,240,240,tumors,109,58,172,104
BraTS2021_00117_1_png.rf.a2b554b93824d66cb57704b659778b4b.jpg,240,240,tumors,133,86,170,123
BraTS2021_01399_14_png.rf.a24abfa4c63b339cd9c03de5af167688.jpg,240,240,tumors,138,142,184,187
BraTS2021_01088_20_png.rf.a2b732175a20e39cf97bf4ff633a2ba1.jpg,240,240,tumors,102,149,144,187

BraTS2021_00112_17_png.rf.a2f7496fd5352b51cfefa223af7e925a.jpg,240,240,tumors,145,129,208,181
BraTS2021_00652_12_png.rf.a2f721ac09f256c9904a37b9be509a12.jpg,240,240,tumors,115,59,180,119
BraTS2021_01131_5_png.rf.a30a0f0958d72971207fa1cc626b53a4.jpg,240,240,tumors,97,53,135,92
BraTS2021_01533_22_png.rf.a3034d3638dd23d8383b89c849def367.jpg,240,240,tumors,30,53,141,156
BraTS2021_00183_15_png.rf.a300dd3011f0eb70c9d47b4ebbce8004.jpg,240,240,tumors,55,94,149,175

BraTS2021_00388_7_png.rf.a3784a827d9b8c7ffc101de39d1b52c4.jpg,240,240,tumors,60,58,161,134
BraTS2021_01340_19_png.rf.a34ebe424ad863ab40d4240a7232ce77.jpg,240,240,tumors,133,84,181,126
BraTS2021_01058_0_png.rf.a3071fc3224f4bdc937c9ae13020d746.jpg,240,240,tumors,112,53,201,120
BraTS2021_00470_13_png.rf.a3435403a5b17e50fcfebc90224a005a.jpg,240,240,tumors,89,122,153,174
BraTS2021_01342_3_png.rf.a3829e4c4e686c9ab0c6d16d8ca6e448.jpg,240,240,tumors,45,126,96,176
BraTS2021_00058_0_png.rf.a3f214ba37d71a5b0e968d5e9548f384.jpg,240,240,tumors,131,129,189,168
BraTS2021_01549_5_png.rf.a38a72fa36da2d0ec05f82c5288201a6.jpg,240,240,tumors,156,127,202,158
BraTS2021_00586_4_png.rf.a40fb03aa00f16b4852a8e5c4c73b717.jpg,240,240,tumors,142,125,222,176
BraTS2021_01488_14_png.rf.a3fb8a1a8ab24419980fb3de2684f493.jpg,240,240,tumors,141,94,181,129
BraTS2021_01504_15_png.rf.a40d1251d8eb24e6ac0aff5d40a20ba9.jpg,240,240,tumors,94,126,169,186
BraTS2021_01538_21_png.rf.a413477afdc31d9453e31c7bdca3c871.jpg,240,240,tumors,124,150,168,187

BraTS2021_00728_12_png.rf.a4159a8b210cd60685710f8e29c0bd64.jpg,240,240,tumors,64,140,130,178

BraTS2021_01575_7_png.rf.a4310012385eaa9e4dcf4f2146dca86b.jpg,240,240,tumors,48,52,134,136
BraTS2021_01145_8_png.rf.a44d4801f6e55ebd347b81d1b2fc25bf.jpg,240,240,tumors,50,59,122,134
BraTS2021_00800_13_png.rf.a44e200abaab105bddc0dc7188b8235f.jpg,240,240,tumors,148,119,199,165
BraTS2021_00346_15_png.rf.a462211f661ee4f1f886c8aa3ac9a21c.jpg,240,240,tumors,93,139,141,177

BraTS2021_00097_4_png.rf.a479e34e27294ac1064b6742f78d744f.jpg,240,240,tumors,154,141,193,174
BraTS2021_01182_0_png.rf.a45a0aad0cbeabe3a76ae2891859c09e.jpg,240,240,tumors,45,71,142,128
BraTS2021_01037_13_png.rf.a47c6bf4ea5ffdbf45b7615285af20f7.jpg,240,240,tumors,109,71,164,118

BraTS2021_00068_0_png.rf.a48414a0c47710607315bddb980de3d7.jpg,240,240,tumors,65,53,160,119
BraTS2021_01105_1_png.rf.a4a75591f206ea6cabb5e455dcfdc757.jpg,240,240,tumors,84,133,177,194
BraTS2021_00377_20_png.rf.a4a1cc66efe13ea531d9b77855831a79.jpg,240,240,tumors,85,75,150,111
BraTS2021_01167_0_png.rf.a4cdd36099a0ae14ce20440f996cfa11.jpg,240,240,tumors,125,136,193,169
BraTS2021_01089_11_png.rf.a4fb1956bf7582bc59ba7912b7337708.jpg,240,240,tumors,85,65,182,123
BraTS2021_00451_7_png.rf.a4eb1511bf3b87cf397d0ea7d4ea08da.jpg,240,240,tumors,67,57,149,115


BraTS2021_00049_15_png.rf.a4e09b0397a7572a39a3f6ddd295c8a7.jpg,240,240,tumors,54,119,131,175

BraTS2021_00529_18_png.rf.a5645409945db377e043a8bd0bbd5e1c.jpg,240,240,tumors,58,135,116,180

BraTS2021_00470_19_png.rf.a568dd2106fb82c045397e0638485ed9.jpg,240,240,tumors,96,118,160,177
BraTS2021_00375_6_png.rf.a53f29f3a30acbd8f62a0c9d374fc00e.jpg,240,240,tumors,109,51,194,116

BraTS2021_01358_14_png.rf.a58a1cca2f1027c5e75d6b0a52ce9ac4.jpg,240,240,tumors,120,61,213,122
BraTS2021_01096_6_png.rf.a589d38a535467cf07af882b39c46a51.jpg,240,240,tumors,131,125,207,184
BraTS2021_01375_1_png.rf.a5d7843bfd49ed4e4cf960b21d44b957.jpg,240,240,tumors,130,95,178,166
BraTS2021_01143_12_png.rf.a5b05c588096d4e8995b2abf31fabe82.jpg,240,240,tumors,99,49,190,115

BraTS2021_01315_3_png.rf.a5dd1cd09ae7a38cb1b46a1d40855d98.jpg,240,240,tumors,72,127,151,191
BraTS2021_01131_5_png.rf.a616a48385b583f6ea0efb4f1ea84db8.jpg,240,240,tumors,100,54,140,93
BraTS2021_01599_9_png.rf.a63253614e30872ddae000be5f66ed67.jpg,240,240,tumors,139,128,189,172
BraTS2021_01304_22_png.rf.a630141813d098dc11d3566b2f7d2cfa.jpg,240,240,tumors,90,70,159,123
BraTS2021_00455_21_png.rf.a5fb5fa063862bdf5bbf2f0e9e495149.jpg,240,240,tumors,99,109,165,171
BraTS2021_01046_3_png.rf.a64bbd44de74575dc63633c33ba383b9.jpg,240,240,tumors,165,121,208,153
BraTS2021_00831_19_png.rf.a5c319ec8e297cc973cc59000666a101.jpg,240,240,tumors,98,133,153,181
BraTS2021_01019_10_png.rf.a63ac174546c6cd2019463c007887a10.jpg,240,240,tumors,122,103,204,178
BraTS2021_01147_6_png.rf.a6660673104cc1fb66c3f8fc633db39b.jpg,240,240,tumors,66,104,87,129
BraTS2021_00134_0_png.rf.a669889b6c5a71a22cada76102e43515.jpg,240,240,tumors,52,95,127,168
BraTS2021_01576_21_png.rf.a6c73c34187cef21095ceb705e079a14.jpg,240,240,tumors,144,49,215,106
BraTS2021_00238_18_png.rf.a6838014a0ed46c23c5f93ac89f22bfa.jpg,240,240,tumors,120,106,164,151
BraTS2021_00259_5_png.rf.a6749958076624eaad82fa602af753e0.jpg,240,240,tumors,145,101,219,161

BraTS2021_00750_7_png.rf.a6d127e312a8337f87901b86093b6836.jpg,240,240,tumors,142,81,198,124

BraTS2021_00078_9_png.rf.a768652126439cffa8c33cfedd9a19e5.jpg,240,240,tumors,129,82,179,111
BraTS2021_00663_1_png.rf.a71d5b2b06150fd4ac0d277566998f6e.jpg,240,240,tumors,99,37,194,107

BraTS2021_01166_18_png.rf.a751dd71f4bdf55f4009891822ede02e.jpg,240,240,tumors,143,94,175,133
BraTS2021_01235_10_png.rf.a7c360503c55d6b4dae2b3f157a05a7b.jpg,240,240,tumors,79,53,152,109
BraTS2021_01403_12_png.rf.a7d75f020ce19959d82040b0de12d864.jpg,240,240,tumors,45,91,124,173
BraTS2021_00730_19_png.rf.a73ad94054aaf77804cacf4c2e3c4b2f.jpg,240,240,tumors,99,45,164,106
BraTS2021_00526_23_png.rf.a7d7b1a1a051c7318316fdef2ff612f9.jpg,240,240,tumors,94,62,185,131
BraTS2021_00742_5_png.rf.a7eb92bca7bc3ba2aaea611d7222cfc3.jpg,240,240,tumors,87,61,178,112
BraTS2021_01310_13_png.rf.a7eb9de6e260e09c5c2b668f4bb9b028.jpg,240,240,tumors,148,76,207,121
BraTS2021_01304_22_png.rf.a7aa8e0de1727f69882e1543c8e4060b.jpg,240,240,tumors,88,64,155,112
BraTS2021_00587_12_png.rf.a7f591636008a6d149c3752f0c7777a0.jpg,240,240,tumors,55,71,135,145
BraTS2021_00645_13_png.rf.a88bde5c6539b3f91e8cd1e1f6b549b4.jpg,240,240,tumors,102,158,126,186
BraTS2021_00432_10_png.rf.a8211a21eff48aa46487a08220fedb2e.jpg,240,240,tumors,54,59,130,142
BraTS2021_01546_14_png.rf.a800f3dd3d0f70d5af013c53619f62f2.jpg,240,240,tumors,99,59,182,121
BraTS2021_01576_21_png.rf.a7eaeb5a1bdd0bbce90a29e84f8495b9.jpg,240,240,tumors,139,63,206,116
BraTS2021_01211_7_png.rf.a80dd438856128c5ef83e423a67b1063.jpg,240,240,tumors,129,120,176,163
BraTS2021_00085_20_png.rf.a8ba421121bc845c29b1836085a16805.jpg,240,240,tumors,119,125,188,170
BraTS2021_00724_7_png.rf.a89e73adc1fdc01b4d681d54bcfe05da.jpg,240,240,tumors,31,63,107,127
BraTS2021_00137_13_png.rf.a8d7134f66f9022a94a867c15cef4ec6.jpg,240,240,tumors,95,41,199,112
BraTS2021_01365_22_png.rf.a90935b9e084e35e3b43e3d20a9de5ed.jpg,240,240,tumors,117,83,165,108
BraTS2021_00204_19_png.rf.a8d53ada7511f8480f6823579b067506.jpg,240,240,tumors,119,126,146,154
BraTS2021_00130_18_png.rf.a9235c79bdfc782321592a34a2599d16.jpg,240,240,tumors,112,55,196,118
BraTS2021_00282_16_png.rf.a8d18e67c959ae9181454508b91c52c2.jpg,240,240,-,92,55,152,100
BraTS2021_01557_1_png.rf.a91ac0a173fdd54934d4bc1bff66dadc.jpg,240,240,tumors,100,154,132,185
BraTS2021_01599_2_png.rf.a9bf788abd4e5850c66b81097a99d88a.jpg,240,240,tumors,145,121,197,164

BraTS2021_01437_11_png.rf.a9505cc360cc1c145ef4a1b4d1251d38.jpg,240,240,tumors,107,139,142,171
BraTS2021_00217_5_png.rf.a9943d8e0f9a50a34f1e3324feb1629c.jpg,240,240,tumors,68,58,168,125

BraTS2021_01592_2_png.rf.a953a725422212f02ef96671433e7be6.jpg,240,240,tumors,118,142,168,173

BraTS2021_00101_23_png.rf.f13640c24bc7e3bafc20f96a4f7f9a76.jpg,240,240,tumors,133,129,184,176
BraTS2021_01167_16_png.rf.f0789375a74621cf4da45d31da21bc5c.jpg,240,240,-,117,110,186,174
BraTS2021_00791_3_png.rf.f1221ea0215df6d5ee0f14e0d56ab8d8.jpg,240,240,tumors,131,114,209,176
BraTS2021_01271_7_png.rf.f12115d5127bacb8156816decd3de92c.jpg,240,240,tumors,149,75,187,105
BraTS2021_01383_3_png.rf.f0f8c6f58cd8610420eb67f7190eec96.jpg,240,240,tumors,88,126,161,175
BraTS2021_00616_2_png.rf.f20c2d90c43559aad6358b85193bed25.jpg,240,240,tumors,76,124,172,174
BraTS2021_01391_20_png.rf.f039dc83922d6cba875a0c4f19863303.jpg,240,240,tumors,138,115,208,169

BraTS2021_00512_6_png.rf.f050d1544d5818af68a0796e95fd7dbb.jpg,240,240,tumors,67,59,181,111
BraTS2021_01400_4_png.rf.f189986b5024e8f7f11b477cde7ddc79.jpg,240,240,tumors,89,68,189,144
BraTS2021_00456_16_png.rf.f06ec5c629a2c7329b7e102d5bdeb6dd.jpg,240,240,tumors,56,59,140,149
BraTS2021_00095_9_png.rf.f169b4bd092772b66bfb13517e77ef73.jpg,240,240,tumors,21,61,134,152
BraTS2021_00455_21_png.rf.f0be2f0af487eafccda6a53db6ce3d8f.jpg,240,240,tumors,102,112,170,176
BraTS2021_01315_12_png.rf.f1969c0e9304186ad1b7c08a81009d47.jpg,240,240,tumors,66,106,156,175
BraTS2021_01303_9_png.rf.f039a80b6b92ead3cd60c626c05a9bb9.jpg,240,240,tumors,136,110,201,162

BraTS2021_01390_12_png.rf.f1d3be8b1d0ff5a9c129d6bc30606a9c.jpg,240,240,tumors,113,87,162,124
BraTS2021_01166_18_png.rf.f0e5863df8a57585a698d7c3087bf397.jpg,240,240,tumors,138,83,168,122
BraTS2021_00708_23_png.rf.f084eed38aae850d0bfafedf61e11e90.jpg,240,240,tumors,142,135,164,155
BraTS2021_00574_0_png.rf.f05a67e6af687f45d947f383bd4fe112.jpg,240,240,tumors,80,129,168,194

BraTS2021_00716_8_png.rf.f046de9603ac2165c582bebec930e69a.jpg,240,240,tumors,89,79,147,117
BraTS2021_00652_21_png.rf.f23f731490dac73553f4520ba6385996.jpg,240,240,tumors,124,75,158,109


BraTS2021_00730_19_png.rf.f056772d1d82064dbc950c406f3ce305.jpg,240,240,tumors,102,55,165,112
BraTS2021_00364_13_png.rf.f03ad52ef2f118841cf23a9f0e13af54.jpg,240,240,tumors,84,101,144,161
BraTS2021_01089_24_png.rf.f28e2d0a6c2e675b7ec2fe7883c6c1d2.jpg,240,240,tumors,92,63,174,114
BraTS2021_00166_22_png.rf.f2305fbd626986cbf656c50bef7529a6.jpg,240,240,tumors,54,71,126,126
BraTS2021_00132_8_png.rf.f284da67ff302d7d5f23e6d80c0480f9.jpg,240,240,tumors,79,128,186,184
BraTS2021_01473_2_png.rf.f2a7fa63dc7ee40c4dcff542b643ab7b.jpg,240,240,tumors,112,132,179,185
BraTS2021_00352_11_png.rf.f24f39eaa7032aea5751078395d017a0.jpg,240,240,tumors,134,81,177,113
BraTS2021_00581_22_png.rf.f28efdb136a2f5b229091d5f5f109645.jpg,240,240,tumors,71,72,167,115
BraTS2021_01329_17_png.rf.f2d9c32b2656ead7d9fc8937a738f8cd.jpg,240,240,tumors,152,111,208,153
BraTS2021_01042_0_png.rf.f293a22458200fb60668b52ee8828b84.jpg,240,240,tumors,85,56,195,125
BraTS2021_00590_9_png.rf.f2d944a74c2df2b5dd6625bda315dd19.jpg,240,240,tumors,90,44,186,107
BraTS2021_01543_2_png.rf.f2f13d44083c4da459e176034cd386a9.jpg,240,240,tumors,117,136,169,183
BraTS2021_01535_15_png.rf.f2e57c898917cb5dbad9904bdb5cf532.jpg,240,240,tumors,96,133,144,165

BraTS2021_00519_0_png.rf.f3084596b27d7d9192f7374ceb9232db.jpg,240,240,tumors,109,109,170,174
BraTS2021_01416_11_png.rf.f37f2d4e8306278c0b55c26187cac64d.jpg,240,240,tumors,71,98,152,177
BraTS2021_01433_1_png.rf.f33b693747cd8f1e6299a2be41040771.jpg,240,240,tumors,84,124,176,180
BraTS2021_01484_0_png.rf.f3381461eca7b18dd5f2369ac6708e47.jpg,240,240,tumors,123,50,204,113
BraTS2021_01065_12_png.rf.f2e8a75a2ee5854cb2597ae3f55ef2cc.jpg,240,240,tumors,96,44,187,117
BraTS2021_00756_15_png.rf.f3930f1ba8997d9c89a9032ebfc5ac76.jpg,240,240,tumors,66,62,142,130
BraTS2021_01368_4_png.rf.f3e37f6f426b4941c9ce1862efb31f91.jpg,240,240,tumors,46,100,117,171
BraTS2021_01296_2_png.rf.f3b9b21f557353742b0da863fac39cb7.jpg,240,240,tumors,82,58,169,108

BraTS2021_01291_12_png.rf.f3f7b04954fde09b090968e015199ea2.jpg,240,240,tumors,92,65,149,110
BraTS2021_01231_13_png.rf.f41b53fa7fafe888b20d669702fe7e2e.jpg,240,240,tumors,123,48,184,104
BraTS2021_00577_18_png.rf.f40621a79fc9b2064f05024813a16787.jpg,240,240,tumors,128,66,204,128
BraTS2021_00299_0_png.rf.f3f81bc96cf5a1b5a54c940a4749f8c3.jpg,240,240,tumors,144,58,212,121
BraTS2021_01590_10_png.rf.f447bfdf27193218e0b9f77b1a5ca9a4.jpg,240,240,tumors,80,137,141,184
BraTS2021_00120_2_png.rf.f443aa678538e57a8751e705e3bbafe2.jpg,240,240,tumors,98,67,148,102

BraTS2021_01571_19_png.rf.f499fa4b186e1549b086ef46b18d5efa.jpg,240,240,tumors,77,119,155,170



BraTS2021_00261_21_png.rf.f4b91b0f473d5b5c001ac82ce5b28d67.jpg,240,240,tumors,114,122,164,171

BraTS2021_00406_18_png.rf.f4c3fa3390ebc831e8b36f1a4d69addd.jpg,240,240,tumors,134,45,191,96

BraTS2021_00668_13_png.rf.f4e23df5199baaff93fe95f43cb77d0a.jpg,240,240,tumors,70,96,189,178
BraTS2021_01157_23_png.rf.f4d3f828c46ebb1951eeb0b1ecf208df.jpg,240,240,tumors,125,54,194,121
BraTS2021_01576_14_png.rf.f4e5291aca53efc07ef41a5c021c19fb.jpg,240,240,tumors,138,57,209,115
BraTS2021_01577_23_png.rf.f4eb58d49100b9285ebee643f306bae5.jpg,240,240,tumors,127,131,171,153
BraTS2021_00457_5_png.rf.f50168effd86401b8589dd198f4323d5.jpg,240,240,tumors,103,124,172,176
BraTS2021_00559_3_png.rf.f50f3d7431244a48517e932d1d4aeb73.jpg,240,240,tumors,96,150,144,186

BraTS2021_01120_3_png.rf.f5084628a3f1f52036aa0f72fc3fe79b.jpg,240,240,tumors,64,120,156,184

BraTS2021_00620_2_png.rf.f567fd3a73868bee52ac6bba3ca24876.jpg,240,240,tumors,59,116,148,182
BraTS2021_01170_2_png.rf.f526ccb0a20438a498614594fe849c02.jpg,240,240,tumors,131,81,187,167
BraTS2021_00056_2_png.rf.f5551051c45b699e39ff83c1bd5b1006.jpg,240,240,tumors,76,120,155,179

BraTS2021_00524_20_png.rf.f5af88663d4c8080043e52bf1c440204.jpg,240,240,tumors,143,51,195,108
BraTS2021_01064_12_png.rf.f566eb50c032aeacee31047411e49872.jpg,240,240,tumors,143,135,176,160
BraTS2021_01288_13_png.rf.f5af92cbcb5ab10429f0b5532ff93af4.jpg,240,240,tumors,68,90,139,150
BraTS2021_01138_3_png.rf.f57bf1336b6e7064e3ee31707c921112.jpg,240,240,tumors,119,58,196,150


BraTS2021_00301_23_png.rf.f5df18d354f192d898ff080708b19c2e.jpg,240,240,tumors,123,118,175,168
BraTS2021_00188_14_png.rf.f63849e5b270172876da7151e1830de5.jpg,240,240,tumors,133,127,185,161
BraTS2021_00734_21_png.rf.f60246f7041f24750a2393c07366db6a.jpg,240,240,tumors,101,124,178,190
BraTS2021_01532_0_png.rf.f64ee0a1bf38767a531414cf19465b6c.jpg,240,240,tumors,57,63,133,127
BraTS2021_01383_3_png.rf.f61921f78c942b2deaab48fcb8459888.jpg,240,240,tumors,94,115,169,169
BraTS2021_00231_18_png.rf.f62279d8bcf89ca1a5cb599b35747d43.jpg,240,240,tumors,103,135,176,196
BraTS2021_01307_0_png.rf.f661be3daad0c3b0b0f560498d413ed9.jpg,240,240,tumors,47,119,125,183
BraTS2021_00409_16_png.rf.f656ade90851c4a484c13557d1cc7004.jpg,240,240,tumors,114,111,185,160
BraTS2021_00178_0_png.rf.f68461c878de32ade8d3e25e31958a48.jpg,240,240,tumors,103,117,181,193

BraTS2021_00030_2_png.rf.f6894f80ce4dc127dee5163d83d07d88.jpg,240,240,tumors,145,79,193,126
BraTS2021_01648_4_png.rf.f6a14696c0f1052a3412d7334b262bbf.jpg,240,240,tumors,47,59,135,124
BraTS2021_00115_8_png.rf.f66c559127198ce681564e79803595b7.jpg,240,240,tumors,121,55,191,104
BraTS2021_00094_12_png.rf.f6ae2a6f1f5f92e42e7fb29cb6fc5364.jpg,240,240,tumors,113,48,197,117
BraTS2021_01187_20_png.rf.f6ab9d84490098621e84b3df53248b62.jpg,240,240,tumors,52,114,105,155
BraTS2021_00002_1_png.rf.f6c12996a12c148e5eb768132afeb888.jpg,240,240,tumors,42,109,128,176
BraTS2021_00495_7_png.rf.f6c576b562020730df833a0a7bd71fc5.jpg,240,240,tumors,136,73,219,120
BraTS2021_01280_23_png.rf.f6b8ea5923cf2b51c046d6d5b128a64f.jpg,240,240,tumors,82,60,165,116
BraTS2021_01096_14_png.rf.f70ef5a006e31265b1f4ca8a696b0197.jpg,240,240,tumors,133,120,211,181
BraTS2021_01598_6_png.rf.f71db5dfc9abb9b414bcf79a210a93d3.jpg,240,240,tumors,48,102,122,151
BraTS2021_00111_3_png.rf.f71167fddbd802cd7890a746aa6666ba.jpg,240,240,tumors,88,122,175,178
BraTS2021_01392_24_png.rf.f72768aa04bb0bd67d71fb41e9e4d44e.jpg,240,240,tumors,133,84,169,114
BraTS2021_01373_11_png.rf.f72df71793f722d79966bca0b7b8d8d2.jpg,240,240,tumors,97,54,170,105
BraTS2021_00136_10_png.rf.f73c16e46677bc74bca767ed0f6cba05.jpg,240,240,tumors,152,146,177,162
BraTS2021_00346_15_png.rf.f730f968ceb128772ba54a2e36d9658d.jpg,240,240,tumors,117,146,165,185
BraTS2021_00159_12_png.rf.f757a5bfd15a71b3ee2a1779a7e1b501.jpg,240,240,tumors,78,96,131,152
BraTS2021_01326_16_png.rf.f749425a063b67006d86af84bbde9088.jpg,240,240,tumors,76,46,171,125
BraTS2021_00386_11_png.rf.f764e165966ffc53379b89a26fc2b484.jpg,240,240,tumors,88,146,152,183
BraTS2021_01313_2_png.rf.f7958384da51c1cb6472595f690ccb89.jpg,240,240,tumors,130,120,220,180
BraTS2021_01399_14_png.rf.f77b940c7367dce2794b4f741fa56352.jpg,240,240,tumors,152,137,195,181
BraTS2021_01313_18_png.rf.f79a5632f0bf3c11d6a179396c9e87af.jpg,240,240,tumors,113,109,205,177

BraTS2021_00639_16_png.rf.f79927ff406e127d2191ee93e50a3a40.jpg,240,240,tumors,68,62,125,112
BraTS2021_00137_22_png.rf.f7b2114a87bf05f665c566e04cb1823a.jpg,240,240,tumors,103,64,198,117

BraTS2021_01319_16_png.rf.f7b017db1c8ff4408ce8f79c5606793c.jpg,240,240,tumors,129,102,201,153
BraTS2021_01102_17_png.rf.f7b4f536d68a4174b3f951a0d1c73ac5.jpg,240,240,tumors,119,105,146,129
BraTS2021_00241_8_png.rf.f7d0404b5d0f9e45611f87f858eab70c.jpg,240,240,tumors,147,144,184,186
BraTS2021_01412_20_png.rf.f7d41d340ff35d7facdd036368602ae0.jpg,240,240,tumors,130,117,192,162
BraTS2021_01216_6_png.rf.f7dd6eb777ae8c008aeaba10424dfeba.jpg,240,240,tumors,121,56,187,114
BraTS2021_01486_13_png.rf.f8099cecdfdf70c77b9c7be8ac855c21.jpg,240,240,tumors,87,56,179,124
BraTS2021_01104_18_png.rf.f816031a919cfff966dc650d56e4aa0f.jpg,240,240,tumors,140,79,205,164
BraTS2021_01300_23_png.rf.f7e1815c079302e03e7233bc1aa5d3e6.jpg,240,240,tumors,67,118,96,174

BraTS2021_00796_22_png.rf.f8720e8b90a965bf9b13e0ba16a5987f.jpg,240,240,tumors,119,60,197,116

BraTS2021_00577_18_png.rf.f88b433afbab2394e89f85d48a5d046a.jpg,240,240,tumors,131,68,211,132
BraTS2021_00448_4_png.rf.f899ffea9a278353201e30f054976433.jpg,240,240,tumors,126,103,206,165
BraTS2021_01218_19_png.rf.f8ccb5441bf4514b993fd887007ab066.jpg,240,240,tumors,125,80,191,135
BraTS2021_00261_21_png.rf.f8b52e681b8d2bc5944a1a76e129e038.jpg,240,240,tumors,115,115,165,166
BraTS2021_00259_18_png.rf.f8d717f3bbf2ce7e9053d8e2066cb16c.jpg,240,240,tumors,131,99,210,161
BraTS2021_00795_1_png.rf.f8fb77f046d0217b4d2d3c06323df9fc.jpg,240,240,tumors,138,135,163,155

